710-3244,3986196.714,1618008.650,4693302.115,878559.650,264255.470,165.100
99-4240,3946788.573,1586818.214,4736671.849,861964.040,328533.190,98.940
810-3313,3967322.082,1608401.515,4712393.821,875650.230,292619.990,139.270
710-3441,3989692.559,1622627.132,4688743.633,881784.540,257627.860,148.820
910-3340,3950016.330,1593818.875,4731660.700,867526.820,321210.980,98.090
810-3214,3960993.539,1606833.564,4718196.646,876239.020,301328.530,129.740
710-1426,3976904.422,1618600.678,4700908.359,882159.060,275726.220,154.160
710-1205,3969470.959,1614471.053,4708557.794,880685.890,287068.890,157.580
710-3001,3983614.485,1625758.320,4692821.524,886732.570,263863.760,166.500
810-1240,3952622.542,1603852.459,4726160.628,876160.440,313261.430,122.460
910-1332,3939199.041,1589898.974,4741917.410,867362.540,336625.760,98.380
910-3014,3942475.296,1594418.434,4737741.636,870562.190,330431.390,126.730
810-3405,3962848.564,1614857.179,4713955.569,883218.380,295237.640,151.420
810-1001,3955632.823,1611863.199,4720991.292,882748.990,305740.900,153.940
710-2124,3969064.701,1622815.374,4706036.882,888709.800,283639.240,149.410
810-1438,3955210.144,1613107.273,4720916.952,884063.860,305685.610,150.960
910-3412,3942973.539,1602562.955,4734585.317,878100.800,325989.550,116.470
710-2342,3975276.708,1628581.493,4698819.135,892131.050,273045.680,130.390
810-1235,3948893.129,1612570.687,4726311.952,885625.670,313862.840,123.710
810-4056,3956446.311,1619364.961,4717761.870,889576.690,301185.080,153.140
910-1002,3934277.636,1602687.835,4741752.858,881066.500,336863.520,138.500
910-3428,3942191.045,1611517.582,4732237.042,886824.180,322790.890,134.640
910-3213,3935832.614,1605061.320,4739643.572,882802.320,333782.940,116.430
810-4076,3960221.508,1629762.453,4711001.964,898175.020,291483.100,114.250
810-2070,3951257.666,1622934.834,4720809.423,894652.790,306000.680,114.380
Vasarosnameny,3945788.568,1619210.118,4726634.365,892920.868,314645.041,125.033
710-2216,3964285.004,1634186.320,4706087.177,901028.610,284265.500,117.740
710-2070,3970412.842,1639124.994,4699245.454,903694.010,274183.680,118.030
910-1401,3928099.935,1604050.931,4746333.109,884380.820,343936.920,103.390
910-4333,3940671.835,1618379.843,4731131.595,893812.170,321450.030,107.910
910-4129,3935685.662,1615333.036,4736283.268,892564.330,329140.390,106.080
810-4236,3951926.023,1630308.973,4717725.129,901407.780,301674.770,111.640
810-2138,3944594.757,1624394.923,4725834.909,898215.640,313688.160,108.710
910-4102,3932171.698,1612013.012,4740302.571,890575.940,335105.370,104.790
810-4422,3957228.680,1638206.986,4710593.282,907140.870,291258.580,116.280
810-2412,3945624.944,1629911.232,4723094.301,903095.080,309789.530,109.470
710-2012,3960864.262,1641724.506,4706336.471,909277.590,285001.920,113.700
810-4208,3949287.270,1636638.038,4717741.530,908257.450,302000.320,110.400
910-4056,3934367.790,1629600.861,4732517.471,906489.180,324076.940,108.450
810-20011,3939065.794,1635574.635,4726647.330,910597.720,315396.590,154.860
811-3346,3953178.765,1647394.642,4710789.932,917156.140,292000.530,117.610
811-3138,3948071.841,1644586.167,4716009.042,916172.290,299762.010,112.570
711-1136,3956391.263,1652753.243,4706251.413,921172.360,285404.860,122.730
811-1017,3941426.152,1645164.224,4721331.371,918895.590,307850.170,115.600
811-3118,3945428.742,1651296.234,4715880.910,923384.320,299901.030,115.420
811-3416,3949094.463,1656966.361,4710859.728,927546.480,292588.140,118.880
811-1016A,3938259.097,1650528.769,4722097.333,925006.900,309282.430,116.160
811-3013,3944361.954,1657657.801,4714552.757,929750.620,298214.620,117.310
811-1012,3933041.865,1654709.088,4724965.464,930670.100,313849.240,118.460
811-3011,3938727.576,1660829.398,4718125.321,934596.080,303790.740,120.100
811-4011,3942445.545,1664572.405,4713729.832,936918.460,297328.320,120.960
